9.424300000000000000e+04,9.425000000000000000e+04,8.979000000000000000e+04,9.294400000000000000e+04,8.770800000000000000e+04,9.294500000000000000e+04,8.770700000000000000e+04,9.295100000000000000e+04,6.874900000000000000e+04,5.684500000000000000e+04
3.167500000000000000e+04,3.610700000000000000e+04,1.083600000000000000e+04,1.532500000000000000e+04,4.516300000000000000e+04,2.904500000000000000e+04,5.128800000000000000e+04,2.621000000000000000e+03,4.613100000000000000e+04,1.961300000000000000e+04
7.345000000000000000e+03,2.824000000000000000e+03,6.646100000000000000e+04,1.038400000000000000e+04,3.566700000000000000e+04,3.998200000000000000e+04,6.582100000000000000e+04,8.780500000000000000e+04,8.780400000000000000e+04,1.904400000000000000e+04
2.497000000000000000e+03,4.260600000000000000e+04,2.112700000000000000e+04,1.918400000000000000e+04,5.780800000000000000e+04,8.228100000000000000e+04,8.228700000000000000e+04,2.112000000000000000e+04,8.227900000000000000e+04,6.187300000000000000e+04
2.936400000000000000e+04,2.936200000000000000e+04,2.935800000000000000e+04,2.936500000000000000e+04,2.936300000000000000e+04,2.936700000000000000e+04,2.936000000000000000e+04,2.935900000000000000e+04,2.936600000000000000e+04,8.555000000000000000e+03
1.860700000000000000e+04,5.102900000000000000e+04,4.780500000000000000e+04,4.780900000000000000e+04,2.206600000000000000e+04,5.488200000000000000e+04,2.206200000000000000e+04,6.270200000000000000e+04,5.487700000000000000e+04,5.488100000000000000e+04
8.595600000000000000e+04,8.595700000000000000e+04,2.655500000000000000e+04,2.655800000000000000e+04,2.655400000000000000e+04,2.656100000000000000e+04,8.647800000000000000e+04,8.595500000000000000e+04,8.648100000000000000e+04,8.596100000000000000e+04
5.564800000000000000e+04,7.970900000000000000e+04,7.203600000000000000e+04,7.691100000000000000e+04,8.891100000000000000e+04,7.204000000000000000e+04,1.491200000000000000e+04,6.288900000000000000e+04,7.921600000000000000e+04,5.370500000000000000e+04
6.882800000000000000e+04,6.883300000000000000e+04,6.883100000000000000e+04,6.883000000000000000e+04,2.635400000000000000e+04,8.708300000000000000e+04,6.883200000000000000e+04,2.634700000000000000e+04,2.635200000000000000e+04,2.634100000000000000e+04
5.839600000000000000e+04,5.621900000000000000e+04,5.622200000000000000e+04,5.622600000000000000e+04,5.622300000000000000e+04,1.847600000000000000e+04,7.629700000000000000e+04,9.406000000000000000e+03,7.629200000000000000e+04,1.573700000000000000e+04
7.732700000000000000e+04,3.367700000000000000e+04,3.427600000000000000e+04,4.041900000000000000e+04,7.733000000000000000e+04,7.733100000000000000e+04,8.338000000000000000e+03,7.733200000000000000e+04,1.775800000000000000e+04,3.539800000000000000e+04
8.873600000000000000e+04,8.873800000000000000e+04,8.873000000000000000e+04,1.924800000000000000e+04,5.979800000000000000e+04,3.976200000000000000e+04,5.777400000000000000e+04,2.872100000000000000e+04,8.249000000000000000e+03,1.924900000000000000e+04
2.230600000000000000e+04,2.229700000000000000e+04,2.230400000000000000e+04,2.229900000000000000e+04,2.230300000000000000e+04,2.230500000000000000e+04,5.192300000000000000e+04,2.230100000000000000e+04,5.814000000000000000e+04,2.230200000000000000e+04
7.844400000000000000e+04,6.236400000000000000e+04,4.577100000000000000e+04,4.326400000000000000e+04,5.810000000000000000e+04,7.844100000000000000e+04,4.326300000000000000e+04,4.577400000000000000e+04,9.823300000000000000e+04,7.438300000000000000e+04
5.329600000000000000e+04,3.999300000000000000e+04,8.007300000000000000e+04,4.945800000000000000e+04,4.204400000000000000e+04,8.479500000000000000e+04,1.774600000000000000e+04,2.907100000000000000e+04,4.781500000000000000e+04,8.006800000000000000e+04
1.961400000000000000e+04,4.953800000000000000e+04,6.646100000000000000e+04,1.874000000000000000e+03,3.566700000000000000e+04,1.399800000000000000e+04,6.278400000000000000e+04,7.255300000000000000e+04,2.525700000000000000e+04,5.814000000000000000e+04
3.518900000000000000e+04,6.964400000000000000e+04,6.964900000000000000e+04,2.540000000000000000e+02,7.021000000000000000e+03,8.067000000000000000e+04,8.786000000000000000e+03,8.066400000000000000e+04,5.123600000000000000e+04,4.917400000000000000e+04
4.672000000000000000e+04,4.671900000000000000e+04,1.856800000000000000e+04,6.173100000000000000e+04,4.672500000000000000e+04,9.976600000000000000e+04,1.856900000000000000e+04,4.671600000000000000e+04,9.976500000000000000e+04,4.707300000000000000e+04
8.494000000000000000e+03,8.493000000000000000e+03,6.488000000000000000e+04,6.487700000000000000e+04,6.487600000000000000e+04,4.444000000000000000e+04,8.495000000000000000e+03,2.039400000000000000e+04,7.320700000000000000e+04,4.305100000000000000e+04
8.547800000000000000e+04,3.074300000000000000e+04,1.647600000000000000e+04,8.114300000000000000e+04,8.547900000000000000e+04,8.114500000000000000e+04,3.241800000000000000e+04,3.241700000000000000e+04,7.471500000000000000e+04,8.935700000000000000e+04
9.470800000000000000e+04,7.551100000000000000e+04,7.747500000000000000e+04,5.174000000000000000e+03,3.132500000000000000e+04,1.937500000000000000e+04,7.616100000000000000e+04,2.664000000000000000e+04,2.147900000000000000e+04,1.960300000000000000e+04
7.433600000000000000e+04,2.031300000000000000e+04,4.997300000000000000e+04,4.997700000000000000e+04,9.570800000000000000e+04,4.997600000000000000e+04,9.172400000000000000e+04,2.031100000000000000e+04,8.554100000000000000e+04,8.839500000000000000e+04
2.798500000000000000e+04,2.798900000000000000e+04,2.798800000000000000e+04,2.798600000000000000e+04,3.293900000000000000e+04,8.519300000000000000e+04,8.518900000000000000e+04,8.518800000000000000e+04,3.293600000000000000e+04,9.692000000000000000e+04
5.813800000000000000e+04,5.600000000000000000e+04,5.813900000000000000e+04,5.599600000000000000e+04,5.599400000000000000e+04,5.599500000000000000e+04,9.290000000000000000e+03,9.292000000000000000e+03,5.599900000000000000e+04,5.078700000000000000e+04
4.086000000000000000e+03,8.067500000000000000e+04,4.079000000000000000e+03,3.619900000000000000e+04,4.909400000000000000e+04,3.620000000000000000e+04,2.967900000000000000e+04,5.044700000000000000e+04,9.896100000000000000e+04,8.205300000000000000e+04
7.259700000000000000e+04,8.677100000000000000e+04,7.720100000000000000e+04,8.345100000000000000e+04,4.406100000000000000e+04,1.737800000000000000e+04,4.259000000000000000e+03,1.579400000000000000e+04,1.737700000000000000e+04,4.256000000000000000e+03
8.584000000000000000e+04,4.510600000000000000e+04,4.510200000000000000e+04,4.510400000000000000e+04,4.511000000000000000e+04,9.403400000000000000e+04,7.659500000000000000e+04,7.049700000000000000e+04,1.910500000000000000e+04,5.268600000000000000e+04
1.624000000000000000e+04,2.724500000000000000e+04,2.724300000000000000e+04,8.258300000000000000e+04,4.737800000000000000e+04,2.724700000000000000e+04,6.139000000000000000e+04,2.724200000000000000e+04,7.208000000000000000e+03,1.148600000000000000e+04
6.447300000000000000e+04,3.297200000000000000e+04,7.710200000000000000e+04,9.969500000000000000e+04,4.697800000000000000e+04,4.713200000000000000e+04,9.831000000000000000e+04,9.830400000000000000e+04,3.300300000000000000e+04,3.296800000000000000e+04
7.922100000000000000e+04,7.887300000000000000e+04,8.439300000000000000e+04,5.640600000000000000e+04,8.439400000000000000e+04,5.290800000000000000e+04,8.439600000000000000e+04,5.290700000000000000e+04,8.439100000000000000e+04,8.438800000000000000e+04
1.531000000000000000e+03,9.228100000000000000e+04,8.826100000000000000e+04,8.825500000000000000e+04,1.343600000000000000e+04,8.825700000000000000e+04,7.264900000000000000e+04,1.529000000000000000e+03,1.530000000000000000e+03,8.825600000000000000e+04
4.953800000000000000e+04,5.813900000000000000e+04,2.366400000000000000e+04,5.814200000000000000e+04,6.855700000000000000e+04,6.001800000000000000e+04,3.566700000000000000e+04,1.874000000000000000e+03,9.967800000000000000e+04,6.646100000000000000e+04
5.171500000000000000e+04,3.252500000000000000e+04,3.251800000000000000e+04,6.810900000000000000e+04,6.375500000000000000e+04,6.810100000000000000e+04,6.810600000000000000e+04,6.810500000000000000e+04,3.252600000000000000e+04,6.810200000000000000e+04
1.324000000000000000e+04,1.245400000000000000e+04,3.541000000000000000e+04,1.323400000000000000e+04,8.381000000000000000e+04,1.074700000000000000e+04,3.541300000000000000e+04,3.630000000000000000e+04,7.753700000000000000e+04,8.098900000000000000e+04
8.218000000000000000e+03,8.912000000000000000e+04,6.278400000000000000e+04,4.471400000000000000e+04,1.874000000000000000e+03,4.953500000000000000e+04,4.953700000000000000e+04,1.038400000000000000e+04,7.152800000000000000e+04,7.796100000000000000e+04
2.927700000000000000e+04,2.927000000000000000e+04,1.339000000000000000e+04,1.339100000000000000e+04,1.339800000000000000e+04,5.744300000000000000e+04,1.339700000000000000e+04,2.927400000000000000e+04,8.037300000000000000e+04,5.745000000000000000e+04
1.536000000000000000e+04,7.954000000000000000e+04,8.162300000000000000e+04,7.016300000000000000e+04,2.688200000000000000e+04,1.877500000000000000e+04,1.536500000000000000e+04,9.125500000000000000e+04,1.579000000000000000e+03,4.057400000000000000e+04
9.093300000000000000e+04,7.876000000000000000e+04,2.132700000000000000e+04,2.132600000000000000e+04,1.854900000000000000e+04,2.132000000000000000e+04,9.406300000000000000e+04,2.240600000000000000e+04,4.678300000000000000e+04,1.854600000000000000e+04
2.870700000000000000e+04,1.377200000000000000e+04,5.979400000000000000e+04,7.464900000000000000e+04,1.609400000000000000e+04,3.685100000000000000e+04,9.445000000000000000e+03,1.609800000000000000e+04,3.685500000000000000e+04,5.240200000000000000e+04
4.472300000000000000e+04,1.874000000000000000e+03,3.803200000000000000e+04,4.953700000000000000e+04,5.364200000000000000e+04,1.399800000000000000e+04,6.646100000000000000e+04,4.953800000000000000e+04,3.566700000000000000e+04,6.233200000000000000e+04
5.583200000000000000e+04,6.231900000000000000e+04,9.383400000000000000e+04,5.415300000000000000e+04,3.398200000000000000e+04,5.415600000000000000e+04,4.513000000000000000e+04,9.864400000000000000e+04,1.055800000000000000e+04,6.679200000000000000e+04
6.319900000000000000e+04,6.319500000000000000e+04,3.347200000000000000e+04,4.283300000000000000e+04,3.347000000000000000e+04,5.578500000000000000e+04,5.588000000000000000e+04,2.666900000000000000e+04,4.304400000000000000e+04,6.803600000000000000e+04
6.976300000000000000e+04,5.091500000000000000e+04,4.328100000000000000e+04,8.240800000000000000e+04,4.248600000000000000e+04,6.976800000000000000e+04,5.090600000000000000e+04,9.559600000000000000e+04,5.090400000000000000e+04,2.578900000000000000e+04
1.278700000000000000e+04,3.252600000000000000e+04,3.252500000000000000e+04,1.279100000000000000e+04,1.279000000000000000e+04,3.252400000000000000e+04,1.279200000000000000e+04,1.279500000000000000e+04,1.279600000000000000e+04,1.278900000000000000e+04
7.136400000000000000e+04,9.349400000000000000e+04,4.795400000000000000e+04,6.488300000000000000e+04,7.136500000000000000e+04,3.069600000000000000e+04,7.135800000000000000e+04,2.338500000000000000e+04,9.349300000000000000e+04,8.916900000000000000e+04
7.042600000000000000e+04,6.580200000000000000e+04,2.528500000000000000e+04,7.042000000000000000e+04,5.076600000000000000e+04,7.042400000000000000e+04,7.046800000000000000e+04,8.630800000000000000e+04,4.257000000000000000e+04,8.536700000000000000e+04
7.704700000000000000e+04,4.516900000000000000e+04,8.305700000000000000e+04,7.498500000000000000e+04,8.480000000000000000e+02,8.305500000000000000e+04,4.472300000000000000e+04,8.400000000000000000e+02,8.470000000000000000e+02,6.328900000000000000e+04
8.061200000000000000e+04,1.504100000000000000e+04,1.504300000000000000e+04,1.504800000000000000e+04,1.504500000000000000e+04,1.504000000000000000e+04,8.062000000000000000e+04,3.251400000000000000e+04,6.652700000000000000e+04,7.307800000000000000e+04
7.147200000000000000e+04,6.652700000000000000e+04,7.146700000000000000e+04,4.714900000000000000e+04,5.395800000000000000e+04,5.395700000000000000e+04,2.100800000000000000e+04,2.956600000000000000e+04,4.464400000000000000e+04,5.395900000000000000e+04
3.897800000000000000e+04,1.656000000000000000e+03,3.897300000000000000e+04,3.042800000000000000e+04,3.043500000000000000e+04,3.042900000000000000e+04,3.043100000000000000e+04,3.897700000000000000e+04,1.216200000000000000e+04,6.911300000000000000e+04
2.319000000000000000e+04,9.531300000000000000e+04,2.576600000000000000e+04,5.145600000000000000e+04,3.934400000000000000e+04,7.667700000000000000e+04,6.700100000000000000e+04,2.576700000000000000e+04,6.700400000000000000e+04,8.949800000000000000e+04
3.567200000000000000e+04,8.106400000000000000e+04,8.106500000000000000e+04,8.106200000000000000e+04,8.106900000000000000e+04,8.106600000000000000e+04,6.205000000000000000e+03,6.224200000000000000e+04,8.106800000000000000e+04,6.212000000000000000e+03
9.514000000000000000e+03,8.684000000000000000e+03,9.517000000000000000e+03,3.567100000000000000e+04,9.522000000000000000e+03,6.466900000000000000e+04,3.963800000000000000e+04,3.963900000000000000e+04,6.466300000000000000e+04,5.285700000000000000e+04
8.244500000000000000e+04,4.327200000000000000e+04,5.004200000000000000e+04,7.504000000000000000e+03,5.100500000000000000e+04,2.151300000000000000e+04,1.493300000000000000e+04,1.881500000000000000e+04,2.388500000000000000e+04,2.388600000000000000e+04
2.609900000000000000e+04,2.609500000000000000e+04,2.609300000000000000e+04,2.609800000000000000e+04,6.625900000000000000e+04,3.793700000000000000e+04,6.892300000000000000e+04,2.610000000000000000e+04,8.374800000000000000e+04,9.360400000000000000e+04
4.277400000000000000e+04,9.471300000000000000e+04,4.672000000000000000e+04,4.671900000000000000e+04,1.053800000000000000e+04,9.470900000000000000e+04,4.672500000000000000e+04,1.054300000000000000e+04,9.508000000000000000e+04,4.671600000000000000e+04
2.811600000000000000e+04,2.811300000000000000e+04,2.811500000000000000e+04,3.575800000000000000e+04,4.474500000000000000e+04,6.272900000000000000e+04,8.480000000000000000e+03,8.455800000000000000e+04,1.599600000000000000e+04,8.473000000000000000e+03
3.187600000000000000e+04,6.334800000000000000e+04,2.658700000000000000e+04,6.335400000000000000e+04,6.335500000000000000e+04,1.696700000000000000e+04,1.695800000000000000e+04,6.754200000000000000e+04,3.719800000000000000e+04,6.335100000000000000e+04
5.370500000000000000e+04,7.691200000000000000e+04,9.616500000000000000e+04,5.370900000000000000e+04,4.488000000000000000e+04,9.692000000000000000e+04,5.371100000000000000e+04,5.787000000000000000e+03,2.417100000000000000e+04,6.949700000000000000e+04
4.053400000000000000e+04,2.594100000000000000e+04,2.594000000000000000e+04,9.313400000000000000e+04,4.302600000000000000e+04,2.593200000000000000e+04,6.873600000000000000e+04,1.147200000000000000e+04,6.874000000000000000e+04,1.147900000000000000e+04
8.172000000000000000e+04,1.550500000000000000e+04,1.199700000000000000e+04,1.199500000000000000e+04,2.191000000000000000e+04,2.191400000000000000e+04,3.635100000000000000e+04,9.469900000000000000e+04,3.238600000000000000e+04,2.191700000000000000e+04
8.190500000000000000e+04,8.191000000000000000e+04,6.692000000000000000e+03,8.190600000000000000e+04,8.190700000000000000e+04,8.191200000000000000e+04,1.244000000000000000e+04,6.687000000000000000e+03,8.904000000000000000e+04,7.240300000000000000e+04
9.729800000000000000e+04,9.729700000000000000e+04,9.729900000000000000e+04,9.729400000000000000e+04,1.633700000000000000e+04,9.729200000000000000e+04,9.729300000000000000e+04,2.568800000000000000e+04,9.729600000000000000e+04,5.980300000000000000e+04
4.350600000000000000e+04,5.022300000000000000e+04,4.203700000000000000e+04,3.373200000000000000e+04,9.513100000000000000e+04,9.513500000000000000e+04,4.203400000000000000e+04,9.512900000000000000e+04,2.401100000000000000e+04,5.310700000000000000e+04
7.545200000000000000e+04,7.455500000000000000e+04,4.015700000000000000e+04,2.449400000000000000e+04,6.567900000000000000e+04,2.426300000000000000e+04,4.848800000000000000e+04,1.479400000000000000e+04,4.351200000000000000e+04,7.577300000000000000e+04
9.472200000000000000e+04,7.874000000000000000e+04,4.032700000000000000e+04,5.516900000000000000e+04,6.425000000000000000e+04,4.032400000000000000e+04,4.032500000000000000e+04,3.152700000000000000e+04,3.619900000000000000e+04,3.662200000000000000e+04
3.723600000000000000e+04,3.723500000000000000e+04,9.842200000000000000e+04,3.722800000000000000e+04,9.042500000000000000e+04,4.657000000000000000e+03,3.723400000000000000e+04,8.011000000000000000e+03,9.042400000000000000e+04,3.723000000000000000e+04
5.516900000000000000e+04,1.908800000000000000e+04,5.517500000000000000e+04,5.517100000000000000e+04,5.517200000000000000e+04,7.959200000000000000e+04,5.517300000000000000e+04,1.909200000000000000e+04,5.516600000000000000e+04,5.517000000000000000e+04
1.144200000000000000e+04,1.144300000000000000e+04,2.491300000000000000e+04,5.598700000000000000e+04,1.145000000000000000e+04,6.152200000000000000e+04,1.126400000000000000e+04,3.616700000000000000e+04,5.634600000000000000e+04,4.567600000000000000e+04
2.449700000000000000e+04,2.450500000000000000e+04,2.449800000000000000e+04,5.612000000000000000e+04,5.612200000000000000e+04,5.612500000000000000e+04,5.612600000000000000e+04,5.612800000000000000e+04,7.833500000000000000e+04,2.450400000000000000e+04
4.321500000000000000e+04,7.405800000000000000e+04,4.322000000000000000e+04,6.730000000000000000e+03,6.269300000000000000e+04,2.813500000000000000e+04,6.725000000000000000e+03,6.726000000000000000e+03,4.550100000000000000e+04,4.322400000000000000e+04
6.583700000000000000e+04,6.583200000000000000e+04,5.078000000000000000e+04,9.445500000000000000e+04,9.445200000000000000e+04,9.445100000000000000e+04,9.445000000000000000e+04,9.445300000000000000e+04,9.445400000000000000e+04,4.508100000000000000e+04
3.303000000000000000e+04,3.302700000000000000e+04,6.837000000000000000e+04,7.053500000000000000e+04,3.302300000000000000e+04,7.792500000000000000e+04,1.877000000000000000e+04,3.302500000000000000e+04,3.303200000000000000e+04,3.132800000000000000e+04
1.206700000000000000e+04,1.636900000000000000e+04,2.491500000000000000e+04,3.793500000000000000e+04,1.206300000000000000e+04,5.131100000000000000e+04,1.206500000000000000e+04,3.793200000000000000e+04,5.131000000000000000e+04,4.637700000000000000e+04
6.326300000000000000e+04,6.326500000000000000e+04,9.077000000000000000e+03,9.880400000000000000e+04,6.248800000000000000e+04,4.487600000000000000e+04,6.326600000000000000e+04,6.326800000000000000e+04,9.078000000000000000e+03,9.085000000000000000e+03
9.844000000000000000e+03,9.845000000000000000e+03,5.643000000000000000e+04,1.505700000000000000e+04,2.307800000000000000e+04,9.850000000000000000e+03,2.374300000000000000e+04,7.627000000000000000e+03,5.838900000000000000e+04,1.853200000000000000e+04
1.751700000000000000e+04,7.796100000000000000e+04,9.904100000000000000e+04,2.830000000000000000e+03,5.280400000000000000e+04,5.280800000000000000e+04,2.831000000000000000e+03,6.977800000000000000e+04,7.704300000000000000e+04,5.280600000000000000e+04
7.638900000000000000e+04,7.194400000000000000e+04,9.083300000000000000e+04,4.714000000000000000e+04,7.638600000000000000e+04,9.083100000000000000e+04,7.638200000000000000e+04,4.713800000000000000e+04,4.934200000000000000e+04,1.171100000000000000e+04
4.545000000000000000e+04,6.868900000000000000e+04,4.544800000000000000e+04,7.627000000000000000e+04,9.900900000000000000e+04,9.900400000000000000e+04,4.276000000000000000e+04,8.509400000000000000e+04,6.781300000000000000e+04,9.752900000000000000e+04
6.646100000000000000e+04,3.566700000000000000e+04,1.874000000000000000e+03,2.525700000000000000e+04,1.399800000000000000e+04,4.953800000000000000e+04,7.255300000000000000e+04,5.814000000000000000e+04,3.650600000000000000e+04,5.364200000000000000e+04
8.360800000000000000e+04,3.757000000000000000e+03,9.865000000000000000e+03,2.489500000000000000e+04,9.863000000000000000e+03,8.361000000000000000e+04,4.087400000000000000e+04,8.343200000000000000e+04,8.298000000000000000e+03,4.450000000000000000e+04
8.275700000000000000e+04,2.613700000000000000e+04,4.086900000000000000e+04,3.145900000000000000e+04,3.146400000000000000e+04,9.774500000000000000e+04,6.034200000000000000e+04,9.773700000000000000e+04,9.774000000000000000e+04,2.613800000000000000e+04
5.420200000000000000e+04,5.420300000000000000e+04,5.421100000000000000e+04,5.421000000000000000e+04,4.110300000000000000e+04,7.426700000000000000e+04,4.110700000000000000e+04,4.085600000000000000e+04,4.110800000000000000e+04,4.086300000000000000e+04
4.968700000000000000e+04,6.454900000000000000e+04,7.256900000000000000e+04,6.971000000000000000e+04,1.571600000000000000e+04,4.143900000000000000e+04,8.704600000000000000e+04,9.039100000000000000e+04,3.230800000000000000e+04,6.653300000000000000e+04
9.810200000000000000e+04,9.810100000000000000e+04,3.928200000000000000e+04,9.809700000000000000e+04,4.147200000000000000e+04,9.810000000000000000e+04,9.810300000000000000e+04,9.567900000000000000e+04,9.809800000000000000e+04,4.146900000000000000e+04
5.182600000000000000e+04,5.181900000000000000e+04,5.182000000000000000e+04,1.516400000000000000e+04,7.696100000000000000e+04,5.182300000000000000e+04,2.207000000000000000e+04,2.789500000000000000e+04,1.139100000000000000e+04,5.252800000000000000e+04
3.597200000000000000e+04,3.597600000000000000e+04,3.597100000000000000e+04,9.387900000000000000e+04,8.602900000000000000e+04,9.752200000000000000e+04,2.723700000000000000e+04,3.597000000000000000e+04,9.388300000000000000e+04,3.646700000000000000e+04
6.661600000000000000e+04,9.751500000000000000e+04,6.661300000000000000e+04,6.661200000000000000e+04,8.499900000000000000e+04,9.551100000000000000e+04,6.662000000000000000e+04,6.662100000000000000e+04,5.574000000000000000e+03,6.661900000000000000e+04
6.805500000000000000e+04,9.805400000000000000e+04,3.630800000000000000e+04,5.026600000000000000e+04,1.113600000000000000e+04,3.558000000000000000e+04,3.557700000000000000e+04,3.545500000000000000e+04,8.338200000000000000e+04,3.557100000000000000e+04
6.869100000000000000e+04,1.644200000000000000e+04,4.198000000000000000e+04,1.644000000000000000e+04,1.643700000000000000e+04,4.544500000000000000e+04,1.686100000000000000e+04,7.456700000000000000e+04,5.917900000000000000e+04,9.900200000000000000e+04
4.711100000000000000e+04,4.710600000000000000e+04,4.156800000000000000e+04,4.711000000000000000e+04,1.496400000000000000e+04,8.661900000000000000e+04,5.590000000000000000e+03,3.060900000000000000e+04,2.290200000000000000e+04,4.140600000000000000e+04
8.824100000000000000e+04,8.450500000000000000e+04,9.191000000000000000e+03,1.217400000000000000e+04,5.511800000000000000e+04,8.824200000000000000e+04,9.419700000000000000e+04,7.813700000000000000e+04,7.238400000000000000e+04,4.812000000000000000e+04
2.562500000000000000e+04,8.037700000000000000e+04,5.129000000000000000e+04,1.141200000000000000e+04,8.944500000000000000e+04,1.606500000000000000e+04,1.605900000000000000e+04,6.265200000000000000e+04,2.441900000000000000e+04,3.796500000000000000e+04
8.291900000000000000e+04,9.817700000000000000e+04,7.574600000000000000e+04,5.908900000000000000e+04,5.909400000000000000e+04,6.507100000000000000e+04,4.378700000000000000e+04,4.508200000000000000e+04,8.862000000000000000e+03,2.530500000000000000e+04
6.889600000000000000e+04,6.507100000000000000e+04,9.285000000000000000e+04,6.889900000000000000e+04,9.285300000000000000e+04,9.285500000000000000e+04,8.291900000000000000e+04,4.393800000000000000e+04,6.889700000000000000e+04,9.285400000000000000e+04
5.517000000000000000e+03,5.510000000000000000e+03,3.743600000000000000e+04,4.615500000000000000e+04,9.296600000000000000e+04,9.573300000000000000e+04,9.800700000000000000e+04,1.090900000000000000e+04,6.924600000000000000e+04,9.800800000000000000e+04
